08_29,BOR04_2,20210806,075830,30,1,4092,739,4182,836,08_29/BOR04_2/102_WSCT/WSCT0027.JPG
08_29,BOR04_2,20210806,081428,25,1,3790,1697,3871,1805,08_29/BOR04_2/102_WSCT/WSCT0042.JPG
08_29,BOR04_2,20210806,081948,56,1,1750,744,1848,823,08_29/BOR04_2/102_WSCT/WSCT0047.JPG
08_29,BOR04_2,20210806,082510,51,1,2870,418,2959,519,08_29/BOR04_2/102_WSCT/WSCT0052.JPG
08_29,BOR04_2,20210806,083654,29,1,3795,1697,3876,1806,08_29/BOR04_2/102_WSCT/WSCT0063.JPG
08_29,BOR04_2,20210806,084734,41,1,147,307,239,411,08_29/BOR04_2/102_WSCT/WSCT0073.JPG
08_29,BOR04_2,20210806,085918,30,1,3794,1695,3874,1799,08_29/BOR04_2/102_WSCT/WSCT0084.JPG
08_29,BOR04_2,20210806,090230,41,1,3794,1698,3873,1806,08_29/BOR04_2/102_WSCT/WSCT0087.JPG
08_29,BOR04_2,20210806,090958,31,1,2547,198,2638,304,08_29/BOR04_2/102_WSCT/WSCT0094.JPG
08_29,BOR04_2,20210806,091102,53,1,2547,195,2640,304,08_29/BOR04_2/102_WSCT/WSCT0095.JPG
08_29,BOR04_2,20210806,091206,40,1,153,299,244,407,08_29/BOR04_2/102_WSCT/WSCT0096.JPG
08_29,BOR04_2,20210806,091934,32,1,147,306,235,403,08_29/BOR04_2/102_WSCT/WSCT0103.JPG
08_29,BOR04_2,20210806,093118,52,1,154,298,244,407,08_29/BOR04_2/102_WSCT/WSCT0114.JPG
08_29,BOR04_2,20210806,093222,66,1,147,312,240,414,08_29/BOR04_2/102_WSCT/WSCT0115.JPG
08_29,BOR04_2,20210806,095340,38,1,152,308,239,409,08_29/BOR04_2/102_WSCT/WSCT0135.JPG
08_29,BOR04_2,20210806,095756,47,1,152,302,239,403,08_29/BOR04_2/102_WSCT/WSCT0139.JPG
08_29,BOR04_2,20210806,100108,28,1,152,313,238,409,08_29/BOR04_2/102_WSCT/WSCT0142.JPG
08_29,BOR04_2,20210806,102230,41,1,3533,2042,3606,2112,08_29/BOR04_2/102_WSCT/WSCT0162.JPG
08_29,BOR04_2,20210806,102438,35,1,3534,2041,3607,2114,08_29/BOR04_2/102_WSCT/WSCT0164.JPG
08_29,BOR04_2,20210806,102542,25,1,3532,2039,3604,2113,08_29/BOR04_2/102_WSCT/WSCT0165.JPG
08_29,BOR04_2,20210806,103206,25,1,3534,2042,3604,2113,08_29/BOR04_2/102_WSCT/WSCT0171.JPG
08_29,BOR04_2,20210806,103310,28,1,1775,747,1851,829,08_29/BOR04_2/102_WSCT/WSCT0172.JPG
08_29,BOR04_2,20210806,104038,68,1,2588,1711,2693,1833,08_29/BOR04_2/102_WSCT/WSCT0179.JPG
08_29,BOR04_2,20210806,104454,31,1,2601,1704,2701,1825,08_29/BOR04_2/102_WSCT/WSCT0183.JPG
08_29,BOR04_2,20210806,104702,42,1,2609,1695,2708,1820,08_29/BOR04_2/102_WSCT/WSCT0185.JPG
08_29,BOR04_2,20210806,105326,59,1,2597,1705,2698,1826,08_29/BOR04_2/102_WSCT/WSCT0191.JPG
08_29,BOR04_2,20210806,105742,30,1,2595,1707,2698,1829,08_29/BOR04_2/102_WSCT/WSCT0195.JPG
08_29,BOR04_2,20210806,105846,54,1,2601,1704,2700,1824,08_29/BOR04_2/102_WSCT/WSCT0196.JPG
08_29,BOR04_2,20210806,105950,32,1,2604,1694,2705,1819,08_29/BOR04_2/102_WSCT/WSCT0197.JPG
08_29,BOR04_2,20210806,110054,30,1,2593,1708,2696,1831,08_29/BOR04_2/102_WSCT/WSCT0198.JPG
08_29,BOR04_2,20210806,110302,47,1,2601,1705,2699,1824,08_29/BOR04_2/102_WSCT/WSCT0200.JPG
08_29,BOR04_2,20210806,110406,30,1,2593,1703,2696,1825,08_29/BOR04_2/102_WSCT/WSCT0201.JPG
08_29,BOR04_2,20210806,110718,37,1,2604,1707,2701,1822,08_29/BOR04_2/102_WSCT/WSCT0204.JPG
08_29,BOR04_2,20210806,110822,48,1,2597,1708,2698,1829,08_29/BOR04_2/102_WSCT/WSCT0205.JPG
08_29,BOR04_2,20210806,111030,51,1,2605,1694,2704,1818,08_29/BOR04_2/102_WSCT/WSCT0207.JPG
08_29,BOR04_2,20210806,111342,47,1,2591,1701,2696,1825,08_29/BOR04_2/102_WSCT/WSCT0210.JPG
08_29,BOR04_2,20210806,111446,37,1,2598,1683,2696,1800,08_29/BOR04_2/102_WSCT/WSCT0211.JPG
08_29,BOR04_2,20210806,111550,34,1,2611,1702,2711,1827,08_29/BOR04_2/102_WSCT/WSCT0212.JPG
08_29,BOR04_2,20210806,112006,69,1,2585,1713,2688,1832,08_29/BOR04_2/102_WSCT/WSCT0216.JPG
08_29,BOR04_2,20210806,112420,43,1,2604,1698,2706,1822,08_29/BOR04_2/102_WSCT/WSCT0220.JPG
08_29,BOR04_2,20210806,112940,39,1,2592,1699,2697,1825,08_29/BOR04_2/102_WSCT/WSCT0225.JPG
08_29,BOR04_2,20210806,113046,29,1,2598,1702,2700,1822,08_29/BOR04_2/102_WSCT/WSCT0226.JPG
08_29,BOR04_2,20210806,113252,27,1,2580,1723,2669,1820,08_29/BOR04_2/102_WSCT/WSCT0228.JPG
08_29,BOR04_2,20210806,113500,53,1,2585,1708,2689,1831,08_29/BOR04_2/102_WSCT/WSCT0230.JPG
08_29,BOR04_2,20210806,113604,45,1,2595,1704,2698,1827,08_29/BOR04_2/102_WSCT/WSCT0231.JPG
08_29,BOR04_2,20210806,114126,30,1,2602,1708,2699,1824,08_29/BOR04_2/102_WSCT/WSCT0236.JPG
08_29,BOR04_2,20210806,114750,60,1,2596,1708,2697,1829,08_29/BOR04_2/102_WSCT/WSCT0242.JPG
08_29,BOR04_2,20210806,114958,39,1,2601,1698,2697,1811,08_29/BOR04_2/102_WSCT/WSCT0244.JPG
08_29,BOR04_2,20210806,115414,40,1,2596,1690,2696,1807,08_29/BOR04_2/102_WSCT/WSCT0248.JPG
08_29,BOR04_2,20210806,115830,31,1,723,1860,801,1956,08_29/BOR04_2/102_WSCT/WSCT0252.JPG
08_29,BOR04_2,20210806,120038,32,1,2603,1703,2700,1819,08_29/BOR04_2/102_WSCT/WSCT0254.JPG
08_29,BOR04_2,20210806,120142,32,1,2599,1694,2697,1807,08_29/BOR04_2/102_WSCT/WSCT0255.JPG
08_29,BOR04_2,20210806,120708,75,1,2595,1703,2696,1820,08_29/BOR04_2/102_WSCT/WSCT0260.JPG
08_29,BOR04_2,20210806,120812,45,1,2610,1705,2703,1818,08_29/BOR04_2/102_WSCT/WSCT0261.JPG
08_29,BOR04_2,20210806,120916,25,1,2606,1716,2697,1817,08_29/BOR04_2/102_WSCT/WSCT0262.JPG
08_29,BOR04_2,20210806,121124,30,1,2597,1703,2693,1817,08_29/BOR04_2/102_WSCT/WSCT0264.JPG
08_29,BOR04_2,20210806,121228,28,1,2546,187,2640,300,08_29/BOR04_2/102_WSCT/WSCT0265.JPG
08_29,BOR04_2,20210806,121540,68,1,2614,1693,2706,1803,08_29/BOR04_2/102_WSCT/WSCT0268.JPG
08_29,BOR04_2,20210806,122204,47,1,3737,353,3812,425,08_29/BOR04_2/102_WSCT/WSCT0274.JPG
08_29,BOR04_2,20210806,123908,69,1,2600,1691,2696,1808,08_29/BOR04_2/102_WSCT/WSCT0290.JPG
08_29,BOR04_2,20210806,124324,39,1,2601,1692,2694,1806,08_29/BOR04_2/102_WSCT/WSCT0294.JPG
08_29,BOR04_2,20210806,124428,35,1,2497,1578,2594,1681,08_29/BOR04_2/102_WSCT/WSCT0295.JPG
08_29,BOR04_2,20210806,124636,40,1,2604,1693,2697,1805,08_29/BOR04_2/102_WSCT/WSCT0297.JPG
08_29,BOR04_2,20210806,124740,28,1,2610,1689,2699,1801,08_29/BOR04_2/102_WSCT/WSCT0298.JPG
08_29,BOR04_2,20210806,124844,39,1,2610,1678,2707,1802,08_29/BOR04_2/102_WSCT/WSCT0299.JPG
08_29,BOR04_2,20210806,125404,26,1,2610,1692,2698,1803,08_29/BOR04_2/102_WSCT/WSCT0304.JPG
08_29,BOR04_2,20210806,125508,27,1,2606,1694,2695,1803,08_29/BOR04_2/102_WSCT/WSCT0305.JPG
08_29,BOR04_2,20210806,131836,35,1,2497,1578,2589,1676,08_29/BOR04_2/102_WSCT/WSCT0327.JPG
08_29,BOR04_2,20210806,134620,33,1,142,271,229,375,08_29/BOR04_2/102_WSCT/WSCT0353.JPG
08_29,BOR04_2,20210806,135036,38,1,151,282,236,378,08_29/BOR04_2/102_WSCT/WSCT0357.JPG
08_29,BOR04_2,20210806,135804,28,1,146,275,231,373,08_29/BOR04_2/102_WSCT/WSCT0364.JPG
08_29,BOR04_2,20210806,135908,26,1,147,277,234,374,08_29/BOR04_2/102_WSCT/WSCT0365.JPG
08_29,BOR04_2,20210806,141300,28,1,3912,963,3976,1013,08_29/BOR04_2/102_WSCT/WSCT0378.JPG
08_29,BOR04_2,20210806,141404,48,1,3918,955,3982,1009,08_29/BOR04_2/102_WSCT/WSCT0379.JPG
08_29,BOR04_2,20210806,141508,37,1,1563,1878,1627,1925,08_29/BOR04_2/102_WSCT/WSCT0380.JPG
08_29,BOR04_2,20210806,142900,27,1,179,312,264,405,08_29/BOR04_2/102_WSCT/WSCT0393.JPG
08_29,BOR04_2,20210806,143628,42,1,150,315,232,400,08_29/BOR04_2/102_WSCT/WSCT0400.JPG
08_29,BOR04_2,20210806,143836,81,1,168,312,258,410,08_29/BOR04_2/102_WSCT/WSCT0402.JPG
08_29,BOR04_2,20210806,144500,27,1,3908,949,3974,1005,08_29/BOR04_2/102_WSCT/WSCT0408.JPG
08_29,BOR04_2,20210806,145020,35,1,161,311,250,408,08_29/BOR04_2/102_WSCT/WSCT0413.JPG
08_29,BOR04_2,20210806,145540,75,1,177,311,268,412,08_29/BOR04_2/102_WSCT/WSCT0418.JPG
08_29,BOR04_2,20210806,145852,62,1,173,307,268,412,08_29/BOR04_2/102_WSCT/WSCT0421.JPG
08_29,BOR04_2,20210806,145956,68,1,172,311,259,406,08_29/BOR04_2/102_WSCT/WSCT0422.JPG
08_29,BOR04_2,20210806,151556,28,1,3821,1663,3890,1756,08_29/BOR04_2/102_WSCT/WSCT0437.JPG
08_29,BOR04_2,20210806,152220,34,1,153,279,238,374,08_29/BOR04_2/102_WSCT/WSCT0443.JPG
08_29,BOR04_2,20210806,152428,55,1,151,282,234,372,08_29/BOR04_2/102_WSCT/WSCT0445.JPG
08_29,BOR04_2,20210806,153156,73,1,2325,1785,2411,1888,08_29/BOR04_2/102_WSCT/WSCT0452.JPG
08_29,BOR04_2,20210806,153716,25,1,153,281,237,372,08_29/BOR04_2/102_WSCT/WSCT0457.JPG
08_29,BOR04_2,20210806,155628,33,1,169,302,258,405,08_29/BOR04_2/102_WSCT/WSCT0475.JPG
08_29,BOR04_2,20210806,155732,41,1,1723,1984,1801,2084,08_29/BOR04_2/102_WSCT/WSCT0476.JPG
08_29,BOR04_2,20210806,155940,79,1,1820,985,1893,1040,08_29/BOR04_2/102_WSCT/WSCT0478.JPG
08_29,BOR04_2,20210806,160044,32,1,1753,1201,1824,1266,08_29/BOR04_2/102_WSCT/WSCT0479.JPG
08_29,BOR04_2,20210806,160148,65,1,1706,1575,1774,1658,08_29/BOR04_2/102_WSCT/WSCT0480.JPG
08_29,BOR04_2,20210806,160356,49,1,2148,290,2242,377,08_29/BOR04_2/102_WSCT/WSCT0482.JPG
08_29,BOR04_2,20210806,160500,35,1,2152,292,2243,375,08_29/BOR04_2/102_WSCT/WSCT0483.JPG
08_29,BOR04_2,20210806,160500,62,1,2059,1728,2143,1794,08_29/BOR04_2/102_WSCT/WSCT0483.JPG
08_29,BOR04_2,20210806,160604,30,1,2553,195,2638,297,08_29/BOR04_2/102_WSCT/WSCT0484.JPG
08_29,BOR04_2,20210806,160604,76,1,2152,294,2242,375,08_29/BOR04_2/102_WSCT/WSCT0484.JPG
08_29,BOR04_2,20210806,160708,57,1,2149,289,2243,374,08_29/BOR04_2/102_WSCT/WSCT0485.JPG
08_29,BOR04_2,20210806,161852,59,1,2367,2057,2437,2109,08_29/BOR04_2/102_WSCT/WSCT0496.JPG
08_29,BOR04_2,20210806,162516,55,1,1010,1664,1098,1722,08_29/BOR04_2/102_WSCT/WSCT0502.JPG
08_29,BOR04_2,20210806,162932,41,1,1461,2227,1528,2304,08_29/BOR04_2/102_WSCT/WSCT0506.JPG
08_29,BOR04_2,20210806,163908,30,1,2962,1608,3122,1707,08_29/BOR04_2/102_WSCT/WSCT0515.JPG
08_29,BOR04_2,20210806,163908,36,1,3258,484,3360,564,08_29/BOR04_2/102_WSCT/WSCT0515.JPG
08_29,BOR04_2,20210806,164012,81,1,2150,294,2241,374,08_29/BOR04_2/102_WSCT/WSCT0516.JPG
08_29,BOR04_2,20210806,164012,82,1,2502,1846,2593,1961,08_29/BOR04_2/102_WSCT/WSCT0516.JPG
08_29,BOR04_2,20210806,164116,74,1,2148,294,2240,375,08_29/BOR04_2/102_WSCT/WSCT0517.JPG
08_29,BOR04_2,20210806,164220,66,1,2149,292,2241,373,08_29/BOR04_2/102_WSCT/WSCT0518.JPG
08_29,BOR04_2,20210806,164324,33,1,2152,292,2242,372,08_29/BOR04_2/102_WSCT/WSCT0519.JPG
08_29,BOR04_2,20210806,164428,26,1,2149,294,2240,377,08_29/BOR04_2/102_WSCT/WSCT0520.JPG
08_29,BOR04_2,20210806,164532,37,1,2149,291,2243,376,08_29/BOR04_2/102_WSCT/WSCT0521.JPG
08_29,BOR04_2,20210806,164636,57,1,2150,288,2244,375,08_29/BOR04_2/102_WSCT/WSCT0522.JPG
08_29,BOR04_2,20210806,164740,66,1,2150,289,2242,374,08_29/BOR04_2/102_WSCT/WSCT0523.JPG
08_29,BOR04_2,20210806,164844,28,1,153,301,236,394,08_29/BOR04_2/102_WSCT/WSCT0524.JPG
08_29,BOR04_2,20210806,165052,89,1,472,444,571,571,08_29/BOR04_2/102_WSCT/WSCT0526.JPG
08_29,BOR04_2,20210806,165300,38,1,2151,290,2243,374,08_29/BOR04_2/102_WSCT/WSCT0528.JPG
08_29,BOR04_2,20210806,165404,31,1,2152,289,2243,373,08_29/BOR04_2/102_WSCT/WSCT0529.JPG
08_29,BOR04_2,20210806,165508,41,1,2150,289,2241,375,08_29/BOR04_2/102_WSCT/WSCT0530.JPG
08_29,BOR04_2,20210806,165612,42,1,2152,290,2241,373,08_29/BOR04_2/102_WSCT/WSCT0531.JPG
08_29,BOR04_2,20210806,165716,32,1,2152,291,2242,374,08_29/BOR04_2/102_WSCT/WSCT0532.JPG
08_29,BOR04_2,20210806,165820,26,1,2154,291,2243,374,08_29/BOR04_2/102_WSCT/WSCT0533.JPG
08_29,BOR04_2,20210806,170028,55,1,2154,291,2244,373,08_29/BOR04_2/102_WSCT/WSCT0535.JPG
08_29,BOR04_2,20210806,170028,73,1,2523,1871,2593,1957,08_29/BOR04_2/102_WSCT/WSCT0535.JPG
08_29,BOR04_2,20210806,170132,45,1,2518,1893,2600,1959,08_29/BOR04_2/102_WSCT/WSCT0536.JPG
08_29,BOR04_2,20210806,170132,70,1,2154,289,2245,374,08_29/BOR04_2/102_WSCT/WSCT0536.JPG
08_29,BOR04_2,20210806,170236,85,1,2155,289,2245,372,08_29/BOR04_2/102_WSCT/WSCT0537.JPG
08_29,BOR04_2,20210806,170340,37,1,2551,191,2638,296,08_29/BOR04_2/102_WSCT/WSCT0538.JPG
08_29,BOR04_2,20210806,170340,49,1,2511,1950,2584,2010,08_29/BOR04_2/102_WSCT/WSCT0538.JPG
08_29,BOR04_2,20210806,170340,61,1,2151,289,2243,370,08_29/BOR04_2/102_WSCT/WSCT0538.JPG
08_29,BOR04_2,20210806,170444,36,1,164,292,254,400,08_29/BOR04_2/102_WSCT/WSCT0539.JPG
08_29,BOR04_2,20210806,170652,67,1,2152,290,2245,369,08_29/BOR04_2/102_WSCT/WSCT0541.JPG
08_29,BOR04_2,20210806,170756,77,1,2159,291,2243,369,08_29/BOR04_2/102_WSCT/WSCT0542.JPG
08_29,BOR04_2,20210806,170900,82,1,2156,292,2242,367,08_29/BOR04_2/102_WSCT/WSCT0543.JPG
08_29,BOR04_2,20210806,172044,40,1,2154,289,2244,370,08_29/BOR04_2/102_WSCT/WSCT0554.JPG
08_29,BOR04_2,20210806,172148,55,1,2153,292,2243,371,08_29/BOR04_2/102_WSCT/WSCT0555.JPG
08_29,BOR04_2,20210806,172252,58,1,2154,290,2244,371,08_29/BOR04_2/102_WSCT/WSCT0556.JPG
08_29,BOR04_2,20210806,172356,61,1,2153,287,2246,372,08_29/BOR04_2/102_WSCT/WSCT0557.JPG
08_29,BOR04_2,20210806,172500,55,1,2149,286,2245,374,08_29/BOR04_2/102_WSCT/WSCT0558.JPG
08_29,BOR04_2,20210806,172812,30,1,159,301,246,400,08_29/BOR04_2/102_WSCT/WSCT0561.JPG
08_29,BOR04_2,20210806,173124,27,1,157,300,243,398,08_29/BOR04_2/102_WSCT/WSCT0564.JPG
08_29,BOR04_2,20210806,174100,27,1,171,310,256,405,08_29/BOR04_2/102_WSCT/WSCT0573.JPG
08_29,BOR04_2,20210806,180012,28,1,159,303,245,397,08_29/BOR04_2/102_WSCT/WSCT0591.JPG
08_29,BOR04_2,20210806,180532,37,1,151,286,231,371,08_29/BOR04_2/102_WSCT/WSCT0596.JPG
08_29,BOR04_2,20210806,180636,35,1,2710,1564,2806,1672,08_29/BOR04_2/102_WSCT/WSCT0597.JPG
08_29,BOR04_2,20210806,182340,53,1,2714,1569,2811,1675,08_29/BOR04_2/102_WSCT/WSCT0613.JPG
08_29,BOR04_2,20210806,183420,50,1,2711,1803,2779,1874,08_29/BOR04_2/102_WSCT/WSCT0623.JPG
08_29,BOR04_2,20210806,183524,72,1,2687,1819,2756,1870,08_29/BOR04_2/102_WSCT/WSCT0624.JPG
08_29,BOR04_2,20210806,183628,79,1,2471,1916,2542,1982,08_29/BOR04_2/102_WSCT/WSCT0625.JPG
08_29,BOR04_2,20210806,183732,83,1,2523,1873,2592,1954,08_29/BOR04_2/102_WSCT/WSCT0626.JPG
08_29,BOR04_2,20210806,183940,32,1,159,299,243,395,08_29/BOR04_2/102_WSCT/WSCT0628.JPG
08_29,BOR04_2,20210806,183940,50,1,2348,2039,2419,2092,08_29/BOR04_2/102_WSCT/WSCT0628.JPG
08_29,BOR04_2,20210806,184044,53,1,2253,2053,2315,2112,08_29/BOR04_2/102_WSCT/WSCT0629.JPG
08_29,BOR04_2,20210806,184148,64,1,2222,1980,2289,2042,08_29/BOR04_2/102_WSCT/WSCT0630.JPG
08_29,BOR04_2,20210806,185436,41,1,159,300,243,396,08_29/BOR04_2/102_WSCT/WSCT0642.JPG
08_29,BOR04_2,20210806,190620,45,1,2337,1791,2418,1882,08_29/BOR04_2/102_WSCT/WSCT0653.JPG
08_29,BOR04_2,20210806,190620,62,1,153,297,237,396,08_29/BOR04_2/102_WSCT/WSCT0653.JPG
08_29,BOR04_2,20210806,191244,81,1,1891,1036,1960,1102,08_29/BOR04_2/102_WSCT/WSCT0659.JPG
08_29,BOR04_2,20210806,191700,35,1,959,1774,1027,1848,08_29/BOR04_2/102_WSCT/WSCT0663.JPG
08_29,BOR04_2,20210806,194900,46,1,154,295,238,393,08_29/BOR04_2/102_WSCT/WSCT0693.JPG
08_29,BOR04_2,20210806,195732,30,1,154,298,237,394,08_29/BOR04_2/102_WSCT/WSCT0701.JPG
08_29,BOR04_2,20210806,200252,46,1,156,301,237,393,08_29/BOR04_2/102_WSCT/WSCT0706.JPG
08_29,BOR04_2,20210806,200500,45,1,153,289,235,378,08_29/BOR04_2/102_WSCT/WSCT0708.JPG
08_29,BOR04_2,20210806,200604,51,1,1,1223,50,1273,08_29/BOR04_2/102_WSCT/WSCT0709.JPG
