08_06,Ukendt,20210728,131602,45,1,2411,215,2490,304,08_06/Ukendt/102_WSCT/WSCT0008.JPG
08_06,Ukendt,20210728,131602,54,1,4070,2271,4162,2364,08_06/Ukendt/102_WSCT/WSCT0008.JPG
08_06,Ukendt,20210728,131702,32,1,4070,2273,4161,2364,08_06/Ukendt/102_WSCT/WSCT0009.JPG
08_06,Ukendt,20210728,132202,26,1,2413,216,2487,295,08_06/Ukendt/102_WSCT/WSCT0014.JPG
08_06,Ukendt,20210728,132402,33,1,374,758,514,860,08_06/Ukendt/102_WSCT/WSCT0016.JPG
08_06,Ukendt,20210728,133002,31,1,2411,216,2490,303,08_06/Ukendt/102_WSCT/WSCT0022.JPG
08_06,Ukendt,20210728,133100,71,1,2411,215,2489,300,08_06/Ukendt/102_WSCT/WSCT0023.JPG
08_06,Ukendt,20210728,133700,29,1,2411,215,2488,301,08_06/Ukendt/102_WSCT/WSCT0029.JPG
08_06,Ukendt,20210728,134000,37,1,2410,217,2488,302,08_06/Ukendt/102_WSCT/WSCT0032.JPG
08_06,Ukendt,20210728,141902,67,1,371,766,493,860,08_06/Ukendt/102_WSCT/WSCT0071.JPG
08_06,Ukendt,20210728,142902,41,1,2407,212,2491,300,08_06/Ukendt/102_WSCT/WSCT0081.JPG
08_06,Ukendt,20210728,143002,53,1,2406,211,2490,301,08_06/Ukendt/102_WSCT/WSCT0082.JPG
08_06,Ukendt,20210728,143102,47,1,2405,211,2489,300,08_06/Ukendt/102_WSCT/WSCT0083.JPG
08_06,Ukendt,20210728,143202,33,1,2405,212,2489,300,08_06/Ukendt/102_WSCT/WSCT0084.JPG
08_06,Ukendt,20210728,143302,36,1,2406,211,2491,301,08_06/Ukendt/102_WSCT/WSCT0085.JPG
08_06,Ukendt,20210728,143402,37,1,2406,212,2490,300,08_06/Ukendt/102_WSCT/WSCT0086.JPG
08_06,Ukendt,20210728,143502,53,1,2407,211,2490,301,08_06/Ukendt/102_WSCT/WSCT0087.JPG
08_06,Ukendt,20210728,150802,26,1,2408,211,2490,297,08_06/Ukendt/102_WSCT/WSCT0120.JPG
08_06,Ukendt,20210728,151602,34,1,2406,210,2489,298,08_06/Ukendt/102_WSCT/WSCT0128.JPG
08_06,Ukendt,20210728,152002,35,1,2407,209,2490,299,08_06/Ukendt/102_WSCT/WSCT0132.JPG
08_06,Ukendt,20210728,152202,31,1,2408,210,2490,298,08_06/Ukendt/102_WSCT/WSCT0134.JPG
08_06,Ukendt,20210728,152402,40,1,2408,210,2490,298,08_06/Ukendt/102_WSCT/WSCT0136.JPG
08_06,Ukendt,20210728,152502,57,1,2411,212,2488,294,08_06/Ukendt/102_WSCT/WSCT0137.JPG
08_06,Ukendt,20210728,152602,33,1,2410,212,2487,294,08_06/Ukendt/102_WSCT/WSCT0138.JPG
08_06,Ukendt,20210728,152902,43,1,2411,212,2488,293,08_06/Ukendt/102_WSCT/WSCT0141.JPG
08_06,Ukendt,20210728,153002,68,1,2410,212,2488,295,08_06/Ukendt/102_WSCT/WSCT0142.JPG
08_06,Ukendt,20210728,153102,67,1,2409,211,2490,297,08_06/Ukendt/102_WSCT/WSCT0143.JPG
08_06,Ukendt,20210728,153202,36,1,2407,210,2490,297,08_06/Ukendt/102_WSCT/WSCT0144.JPG
08_06,Ukendt,20210728,153302,57,1,2407,210,2489,297,08_06/Ukendt/102_WSCT/WSCT0145.JPG
08_06,Ukendt,20210728,153602,51,1,2407,210,2489,297,08_06/Ukendt/102_WSCT/WSCT0148.JPG
08_06,Ukendt,20210728,153702,63,1,2407,210,2489,298,08_06/Ukendt/102_WSCT/WSCT0149.JPG
08_06,Ukendt,20210728,153802,57,1,2406,209,2490,297,08_06/Ukendt/102_WSCT/WSCT0150.JPG
08_06,Ukendt,20210728,153902,40,1,2407,210,2490,297,08_06/Ukendt/102_WSCT/WSCT0151.JPG
08_06,Ukendt,20210728,154002,49,1,2407,210,2490,297,08_06/Ukendt/102_WSCT/WSCT0152.JPG
08_06,Ukendt,20210728,154102,63,1,2407,210,2489,296,08_06/Ukendt/102_WSCT/WSCT0153.JPG
08_06,Ukendt,20210728,154202,53,1,2407,209,2489,297,08_06/Ukendt/102_WSCT/WSCT0154.JPG
08_06,Ukendt,20210728,154302,50,1,2406,209,2489,297,08_06/Ukendt/102_WSCT/WSCT0155.JPG
08_06,Ukendt,20210728,154402,44,1,2407,210,2490,298,08_06/Ukendt/102_WSCT/WSCT0156.JPG
08_06,Ukendt,20210728,154502,41,1,2406,208,2491,300,08_06/Ukendt/102_WSCT/WSCT0157.JPG
08_06,Ukendt,20210728,154702,41,1,2406,210,2490,298,08_06/Ukendt/102_WSCT/WSCT0159.JPG
08_06,Ukendt,20210728,154902,41,1,2406,209,2490,298,08_06/Ukendt/102_WSCT/WSCT0161.JPG
08_06,Ukendt,20210728,155002,50,1,2407,209,2490,297,08_06/Ukendt/102_WSCT/WSCT0162.JPG
08_06,Ukendt,20210728,160302,26,1,2407,208,2491,296,08_06/Ukendt/102_WSCT/WSCT0175.JPG
08_06,Ukendt,20210728,163400,29,1,2407,206,2491,297,08_06/Ukendt/102_WSCT/WSCT0206.JPG
08_06,Ukendt,20210728,163500,57,1,2407,206,2492,297,08_06/Ukendt/102_WSCT/WSCT0207.JPG
08_06,Ukendt,20210728,163602,38,1,2406,207,2492,297,08_06/Ukendt/102_WSCT/WSCT0208.JPG
