08_06,NAIM60 2_0,20210916,110402,38,1,1574,324,1661,420,08_06/NAIM60 2_0/101_WSCT/WSCT1673.JPG
08_06,NAIM60 2_0,20210916,110802,90,1,2936,1333,3070,1515,08_06/NAIM60 2_0/101_WSCT/WSCT1677.JPG
08_06,NAIM60 2_0,20210916,112306,83,1,0,1741,77,1854,08_06/NAIM60 2_0/101_WSCT/WSCT1692.JPG
08_06,NAIM60 2_0,20210916,112508,92,1,3169,1693,3365,1818,08_06/NAIM60 2_0/101_WSCT/WSCT1694.JPG
08_06,NAIM60 2_0,20210916,112608,73,1,834,944,939,1047,08_06/NAIM60 2_0/101_WSCT/WSCT1695.JPG
08_06,NAIM60 2_0,20210916,113008,74,1,3171,1707,3381,1843,08_06/NAIM60 2_0/101_WSCT/WSCT1699.JPG
08_06,NAIM60 2_0,20210916,113108,92,1,2669,1946,2869,2086,08_06/NAIM60 2_0/101_WSCT/WSCT1700.JPG
08_06,NAIM60 2_0,20210916,114510,93,1,1687,284,1884,398,08_06/NAIM60 2_0/101_WSCT/WSCT1714.JPG
08_06,NAIM60 2_0,20210916,114610,56,1,412,64,507,152,08_06/NAIM60 2_0/101_WSCT/WSCT1715.JPG
08_06,NAIM60 2_0,20210916,114910,90,1,673,113,779,260,08_06/NAIM60 2_0/101_WSCT/WSCT1718.JPG
08_06,NAIM60 2_0,20210916,115806,86,1,2928,1845,3096,1948,08_06/NAIM60 2_0/101_WSCT/WSCT1727.JPG
08_06,NAIM60 2_0,20210916,120106,33,1,968,6,1094,63,08_06/NAIM60 2_0/101_WSCT/WSCT1730.JPG
08_06,NAIM60 2_0,20210916,120308,86,1,2745,1729,2876,1878,08_06/NAIM60 2_0/101_WSCT/WSCT1732.JPG
08_06,NAIM60 2_0,20210916,120408,90,1,1604,343,1756,452,08_06/NAIM60 2_0/101_WSCT/WSCT1733.JPG
08_06,NAIM60 2_0,20210916,120608,72,1,344,1602,452,1809,08_06/NAIM60 2_0/101_WSCT/WSCT1735.JPG
08_06,NAIM60 2_0,20210916,120708,82,1,1575,2201,1672,2286,08_06/NAIM60 2_0/101_WSCT/WSCT1736.JPG
08_06,NAIM60 2_0,20210916,121508,91,1,1672,278,1843,451,08_06/NAIM60 2_0/101_WSCT/WSCT1744.JPG
08_06,NAIM60 2_0,20210916,121908,36,1,3019,431,3144,527,08_06/NAIM60 2_0/101_WSCT/WSCT1748.JPG
